id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2nBI3iWLhupR7LyAJ5GGkE,Champions,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner, ",0.0661,0.695,334253,0.777,0,6,0.874,-2.452,0,0.0817,135.01,4,0.373
42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,spotify:track:42GcjriRK6srwHkfbkBqVl,"Kanye West, ",0.385,0.415,359800,0.681,0,2,0.101,-4.104,0,0.189,171.893,4,0.372
3djNBlI7xOggg7pnsOLaNm,California Love - Original Mix (Explicit),spotify:track:3djNBlI7xOggg7pnsOLaNm,"2Pac, Roger, Dr. Dre, ",0.033,0.77,284480,0.832,0,7,0.41,-3.039,1,0.0451,91.513,4,0.758
0WeF2Avp91o78EiEfxHPrw,Flashlight - Original Mix,spotify:track:0WeF2Avp91o78EiEfxHPrw,"R3hab, Deorro, ",0.0128,0.705,232500,0.949,0.6,10,0.27,-3.575,1,0.0454,128.011,4,0.262
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,spotify:track:2d4e45fmUnguxh6yqC7gNT,"AC/DC, ",0.214,0.668,231933,0.906,0.00229,11,0.135,-4.881,0,0.17,135.653,4,0.504
7nYvUtkQMx1v80S2FH2s9J,Regulate,spotify:track:7nYvUtkQMx1v80S2FH2s9J,"Warren G, Nate Dogg, ",0.29,0.845,248867,0.51,0.00000239,11,0.114,-13.064,0,0.224,95.265,4,0.747
1wHZx0LgzFHyeIZkUydNXq,Antidote,spotify:track:1wHZx0LgzFHyeIZkUydNXq,"Travi$ Scott, ",0.00767,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.133
7iaw359G2XT14uTfV9feip,Lockjaw,spotify:track:7iaw359G2XT14uTfV9feip,"French Montana, Kodak Black, ",0.0411,0.615,223147,0.648,0,5,0.277,-3.792,0,0.22,169.912,4,0.268
2r4DozzHauSjM6NJ7szgVC,Feel Invincible,spotify:track:2r4DozzHauSjM6NJ7szgVC,"Skillet, ",0.000523,0.594,229862,0.893,0,8,0.373,-3.792,1,0.0962,126.063,4,0.413
3PBC860LAeS4utDAqlqIe2,F*ckwithmeyouknowigotit,spotify:track:3PBC860LAeS4utDAqlqIe2,"JAY Z, Rick Ross, ",0.0184,0.812,243413,0.462,0.191,10,0.0674,-8.128,0,0.211,128.101,4,0.272
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,spotify:track:439TlnnznSiBbQbgXiBqAd,"Kendrick Lamar, MC Eiht, ",0.0553,0.482,350120,0.72,0.00000207,2,0.461,-6.812,1,0.271,90.999,4,0.222
5I6YA7oHtraxwWQzzCugDt,You Be Killin Em,spotify:track:5I6YA7oHtraxwWQzzCugDt,"Fabolous, ",0.444,0.664,209693,0.909,0,6,0.525,-3.552,0,0.22,93.977,4,0.554
1vvNmPOiUuyCbgWmtc6yfm,My Way,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,"Calvin Harris, ",0.0935,0.819,219160,0.913,0.0000372,4,0.161,-3.059,0,0.0427,119.989,4,0.523
66dMATdBD3yBL8RjoGVuxf,Perfect Illusion,spotify:track:66dMATdBD3yBL8RjoGVuxf,"Lady Gaga, ",0.00163,0.615,181507,0.854,0,1,0.358,-5.478,0,0.0388,124.992,4,0.672
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,"DJ Snake, Justin Bieber, ",0.0771,0.652,205947,0.713,0.0000102,8,0.144,-5.311,1,0.0368,100.023,4,0.147
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,spotify:track:23L5CiUhw2jV1OIMwthR3S,"Martin Garrix, Bebe Rexha, ",0.109,0.501,195707,0.519,0,4,0.454,-5.88,0,0.0409,133.99,4,0.157
4nA0biSjtvOL41Hd9MBXqR,Ain't My Fault,spotify:track:4nA0biSjtvOL41Hd9MBXqR,"Zara Larsson, ",0.00778,0.576,224031,0.782,0,6,0.285,-4.825,0,0.0296,141.153,4,0.353
1mSlftOO1dlDRXAyOE0Sbd,Treat You Better,spotify:track:1mSlftOO1dlDRXAyOE0Sbd,"Shawn Mendes, ",0.128,0.448,187973,0.817,0,10,0.105,-4.069,0,0.386,83.015,4,0.718
72xvRETEsd5hS1RfduciRi,Let Me Hold You (Turn Me On),spotify:track:72xvRETEsd5hS1RfduciRi,"Cheat Codes, Dante Klein, ",0.0992,0.681,162425,0.774,0,1,0.35,-3.167,0,0.0787,102.924,4,0.289
3XIIOCu6B8PuGq5j61asEM,The Greatest,spotify:track:3XIIOCu6B8PuGq5j61asEM,"Sia, Kendrick Lamar, ",0.0109,0.666,210893,0.723,0.00047,1,0.0507,-6.164,1,0.268,192.024,4,0.731
217xrcrbBtgJhvlHicxTSH,Say It (feat. Tove Lo),spotify:track:217xrcrbBtgJhvlHicxTSH,"Flume, Tove Lo, ",0.0668,0.598,262521,0.532,0.00000322,3,0.0617,-6.833,0,0.0295,74.963,4,0.275
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),spotify:track:7kJlTKjNZVT26iwiDUVhRm,"Dua Lipa, ",0.0188,0.654,178583,0.796,0,2,0.0948,-4.761,0,0.122,108.854,4,0.505
6s3GEN8wK0OMzzzZbXj0fu,Hymn For The Weekend - Seeb Remix,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,"Coldplay, Seeb, ",0.00868,0.565,212647,0.849,0.00000468,0,0.12,-3.516,0,0.0517,102.034,4,0.43
0OwX5aROoW1Iip8FV51Efg,Alarm,spotify:track:0OwX5aROoW1Iip8FV51Efg,"Anne-Marie, ",0.0812,0.756,205593,0.589,0,0,0.176,-5.093,1,0.232,146.928,4,0.817
7zsXy7vlHdItvUSH8EwQss,Cold Water,spotify:track:7zsXy7vlHdItvUSH8EwQss,"Major Lazer, Justin Bieber, MØ, ",0.055,0.602,185360,0.797,0,6,0.187,-5.084,0,0.0534,92.928,4,0.487
3GBlLqIYgB8zWaeWDNJzdh,Capsize,spotify:track:3GBlLqIYgB8zWaeWDNJzdh,"FRENSHIP, Emily Warren, ",0.042,0.681,237760,0.708,0.14,5,0.682,-6.019,0,0.0304,92.993,4,0.359
4qqArAiTPueDxIp7cf87h7,Final Song,spotify:track:4qqArAiTPueDxIp7cf87h7,"MØ, ",0.014,0.695,235827,0.672,0.0000844,1,0.0756,-6.109,0,0.0345,104.988,4,0.272
4Ce37cRWvM1vIGGynKcs22,Starving,spotify:track:4Ce37cRWvM1vIGGynKcs22,"Hailee Steinfeld, Grey, Zedd, ",0.39,0.712,181880,0.62,0,4,0.0994,-4.187,1,0.0888,99.953,4,0.519
1qnveWkOeefToJrPGWRlDg,Summer Heat - Radio Mix,spotify:track:1qnveWkOeefToJrPGWRlDg,"Solidisco, ",0.00552,0.735,174146,0.664,0,0,0.0755,-5.297,0,0.0331,122.888,4,0.591
7BKLCZ1jbUBVqRi2FVlTVw,Closer,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey, ",0.414,0.748,244960,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.635
52wTKeWYVIAtSESw0haRB1,LUV,spotify:track:52wTKeWYVIAtSESw0haRB1,"Tory Lanez, ",0.0121,0.524,228027,0.505,0.00000128,11,0.225,-8.256,0,0.275,189.978,4,0.3
0ckCyt1ghA2YpcLRm1q68s,In My Mind,spotify:track:0ckCyt1ghA2YpcLRm1q68s,"Maty Noyes, ",0.461,0.764,212027,0.631,0,0,0.0413,-3.814,0,0.0251,102.074,4,0.769
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,spotify:track:0azC730Exh71aQlOt9Zj3y,"Calvin Harris, Rihanna, ",0.199,0.63,222160,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,0.46
5GQBDz6S6KuurT5GXFtfiV,Come First,spotify:track:5GQBDz6S6KuurT5GXFtfiV,"Terror Jr, ",0.123,0.749,171789,0.198,0.000451,5,0.0866,-11.747,1,0.323,95.084,4,0.366
6vJ0Fezf6Etha2C4H21FKO,Cool Girl,spotify:track:6vJ0Fezf6Etha2C4H21FKO,"Tove Lo, ",0.351,0.667,197816,0.72,0.00000426,9,0.138,-7.026,0,0.11,101.964,4,0.249
1Te8WIfLudxjHTr66BL0JK,Perfect Strangers,spotify:track:1Te8WIfLudxjHTr66BL0JK,"Jonas Blue, JP Cooper, ",0.375,0.738,196613,0.812,0,1,0.276,-5.29,1,0.0495,118.004,4,0.684
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,"The Chainsmokers, Daya, ",0.157,0.532,208373,0.869,0.00508,11,0.136,-5.094,1,0.172,159.803,4,0.419
4nMlau89VAjmV7agkl7OY3,Fresh Eyes,spotify:track:4nMlau89VAjmV7agkl7OY3,"Andy Grammer, ",0.562,0.822,198001,0.544,0.000024,0,0.144,-6.797,1,0.0332,122.047,4,0.865
7fJtPlEZKxu6gvkfBFc5tW,Too Good,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,"Drake, Rihanna, ",0.0606,0.804,263373,0.65,0.0000705,7,0.102,-7.79,1,0.118,117.984,4,0.391
4Z1t1aMRif8ES212kTN8H2,Whole Heart,spotify:track:4Z1t1aMRif8ES212kTN8H2,"Gryffin, Bipolar Sunshine, ",0.0427,0.5,225200,0.677,0.0000132,9,0.171,-7.237,1,0.0869,163.951,4,0.208
4uNDs2TBsv2KX9b4LIxfdt,Aloha,spotify:track:4uNDs2TBsv2KX9b4LIxfdt,"Møme, Merryn Jeann, ",0.205,0.564,218400,0.709,0.0000834,10,0.12,-5.955,0,0.147,100.095,4,0.444
5jJnlACnwFvyqNXmUZu8Nd,False Alarm,spotify:track:5jJnlACnwFvyqNXmUZu8Nd,"Matoma, Becky Hill, ",0.00681,0.643,224272,0.732,0.0000457,5,0.0606,-6.762,0,0.0294,102.979,4,0.182
1pKeFVVUOPjFsOABub0OaV,Side To Side,spotify:track:1pKeFVVUOPjFsOABub0OaV,"Ariana Grande, Nicki Minaj, ",0.0373,0.65,226160,0.728,0,6,0.328,-5.914,0,0.232,159.167,4,0.624
2CPqh63wRVscbceKcPxwvv,The Ocean,spotify:track:2CPqh63wRVscbceKcPxwvv,"Mike Perry, Shy Martin, ",0.0225,0.632,183414,0.575,0.00000181,5,0.104,-6.478,1,0.029,90.037,4,0.229
7xrA11O07xo57Bbg6p4hck,Body Say,spotify:track:7xrA11O07xo57Bbg6p4hck,"Demi Lovato, ",0.00589,0.63,193893,0.74,0.00000153,5,0.248,-4.786,0,0.0381,87.01,4,0.274
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,spotify:track:0prNGof3XqfTvNDxHonvdK,"Alessia Cara, ",0.0294,0.591,230227,0.741,0,0,0.11,-5.751,1,0.139,97.048,4,0.439
4Tid4MwqgR1CfKCun3tFon,Kings of Summer (feat. Quinn XCII) - Single Version,spotify:track:4Tid4MwqgR1CfKCun3tFon,"ayokay, Quinn XCII, ",0.222,0.734,207881,0.661,0.00000218,11,0.201,-6.705,1,0.0356,134.93,4,0.258
3YlrH4ydAKkxuej6F4Nnkl,This Girl (Kungs Vs. Cookin' On 3 Burners),spotify:track:3YlrH4ydAKkxuej6F4Nnkl,"Kungs, Cookin' On 3 Burners, ",0.0865,0.786,195561,0.69,0.0000903,3,0.238,-4.665,1,0.04,122.006,4,0.477
5t5e19EoXJGGt3l6XNnRgx,Invitation (feat. Yade Lauren),spotify:track:5t5e19EoXJGGt3l6XNnRgx,"Yellow Claw, Yade Lauren, ",0.0978,0.598,152461,0.842,0.0000767,5,0.644,-5.612,0,0.0815,103.921,4,0.585
2meEiZKWkiN28gITzFwQo5,Into You,spotify:track:2meEiZKWkiN28gITzFwQo5,"Ariana Grande, ",0.0153,0.636,244453,0.728,0.00000146,9,0.154,-5.871,1,0.0999,107.986,4,0.384
4KH2V5CGcMeWFI7AciTmbZ,Kids,spotify:track:4KH2V5CGcMeWFI7AciTmbZ,"OneRepublic, ",0.0144,0.599,240147,0.733,0,2,0.347,-6.072,1,0.0415,100,4,0.215
69bDRy5MeWQl1lNeEJQIBE,The Half,spotify:track:69bDRy5MeWQl1lNeEJQIBE,"DJ Snake, Jeremih, Young Thug, Swizz Beatz, ",0.0113,0.705,217373,0.705,0,11,0.643,-3.393,1,0.12,170.031,4,0.431
5Y1ubF8BzG4x3Jbmu8W48i,F*** Apologies. (feat. Wiz Khalifa),spotify:track:5Y1ubF8BzG4x3Jbmu8W48i,"JoJo, Wiz Khalifa, ",0.0288,0.726,195413,0.59,0,0,0.166,-6.805,1,0.135,95.857,4,0.386
12mGwph2YzDIlChtq3EdXP,Alone,spotify:track:12mGwph2YzDIlChtq3EdXP,"Marshmello, ",0.0244,0.636,273803,0.953,0.0164,2,0.108,-3.74,1,0.0353,142.011,4,0.397
2bvJM2iIdMlWEG9lk8dxxw,Something Wrong,spotify:track:2bvJM2iIdMlWEG9lk8dxxw,"Timeflies, ",0.0441,0.712,234988,0.775,0,7,0.185,-5.452,0,0.298,94.928,4,0.514
4QPDhJZOme7hpreUuOSLWE,Be As You Are - JordanXL Remix,spotify:track:4QPDhJZOme7hpreUuOSLWE,"Mike Posner, ",0.0608,0.664,203533,0.692,0,2,0.216,-5.49,1,0.0495,169.906,4,0.225
5FoYSQF0IaVwS6M9mlk6C4,Nervous - The Ooh Song: Mark McCabe Remix,spotify:track:5FoYSQF0IaVwS6M9mlk6C4,"Gavin James, Mark McCabe, ",0.0732,0.432,195195,0.874,0.00000614,7,0.371,-5.558,1,0.0462,103.85,4,0.34
1Vr0QupON4oPqAc2yqnfjF,WILD - Young Bombs Remix,spotify:track:1Vr0QupON4oPqAc2yqnfjF,"Troye Sivan, Alessia Cara, Young Bombs, ",0.0681,0.522,202778,0.834,0,10,0.126,-2.752,1,0.0347,100.005,4,0.336
3WG7UMFxPC9MWbxhJIv4lN,Burn Brighter,spotify:track:3WG7UMFxPC9MWbxhJIv4lN,"Pavlova, ",0.0292,0.736,212667,0.806,0.00237,8,0.485,-4.714,0,0.147,127.984,4,0.422
1oHCgpheYhmhQbhCmbhpWn,Mercy,spotify:track:1oHCgpheYhmhQbhCmbhpWn,"Shawn Mendes, ",0.131,0.409,208733,0.686,0,11,0.11,-4.893,0,0.177,147.929,4,0.367
0qy5D3OJre7SPJNMOL9I71,Broccoli,spotify:track:0qy5D3OJre7SPJNMOL9I71,"D.R.A.M., Lil Yachty, ",0.236,0.886,225205,0.525,0,8,0.057,-7.39,1,0.132,145.99,4,0.711
5tEpnGqXId2Tb4f5gDOoTc,Can't Hide,spotify:track:5tEpnGqXId2Tb4f5gDOoTc,"Whethan, Ashe, ",0.0429,0.61,184000,0.69,0.0000676,2,0.166,-2.656,0,0.091,179.944,4,0.337
6giHzoNmL0kwyBZAXGIIc2,Miss You,spotify:track:6giHzoNmL0kwyBZAXGIIc2,"James Hersey, ",0.0929,0.871,206099,0.595,0.00422,5,0.107,-7.618,0,0.0552,120.011,4,0.628
2poiceiOgHN4oH0fKwvwNY,LIFTED,spotify:track:2poiceiOgHN4oH0fKwvwNY,"CL, ",0.00162,0.372,175465,0.675,0,0,0.173,-4.496,1,0.191,181.164,4,0.285
0mM39ptTtRKkeSfwsFKFxt,Bikini Body,spotify:track:0mM39ptTtRKkeSfwsFKFxt,"Dawin, R. City, ",0.0487,0.822,227240,0.782,0,11,0.0465,-4.962,1,0.0448,99.053,4,0.79
4XuK9jJP3mpYBq5qf68vfF,Arigato,spotify:track:4XuK9jJP3mpYBq5qf68vfF,"Julie Bergan, ",0.00399,0.403,173161,0.551,0.0000124,11,0.528,-5.615,0,0.0611,75.704,4,0.304
3MXDEDLmQPSQvoyJIYbIp3,Higher,spotify:track:3MXDEDLmQPSQvoyJIYbIp3,"Carly Rae Jepsen, ",0.00834,0.648,234413,0.88,0.000199,1,0.376,-4.555,0,0.0584,113.956,4,0.42
3NpncOG0HgkKbMAF8DTCma,Broken,spotify:track:3NpncOG0HgkKbMAF8DTCma,"Tritonal, Jenaux, Adam Lambert, ",0.00836,0.591,207273,0.652,0.0000015,7,0.222,-7.347,1,0.0339,110.006,4,0.224
2M71Inc9camxaIGtmQ6I87,"All of Me (feat. Logic, ROZES)",spotify:track:2M71Inc9camxaIGtmQ6I87,"Big Gigantic, Logic, ROZES, ",0.00189,0.628,228169,0.877,0,10,0.228,-3.016,0,0.041,142.034,4,0.205
1w59KTZidiW3NN0FA7xVGZ,Be Like You,spotify:track:1w59KTZidiW3NN0FA7xVGZ,"CVBZ, ",0.09,0.519,179792,0.886,0,5,0.16,-2.167,1,0.244,94.829,4,0.406
1gwwNLcYQRnzvkBhwDjUX3,Crazy Love,spotify:track:1gwwNLcYQRnzvkBhwDjUX3,"Audien, Deb’s Daughter, ",0.288,0.689,174545,0.881,0.0000169,11,0.0746,-1.448,0,0.0545,109.991,4,0.535
7loXv8g9YbDzxfAFENqTdr,1st Day Out Tha Feds,spotify:track:7loXv8g9YbDzxfAFENqTdr,"Gucci Mane, ",0.00422,0.849,184387,0.446,0.0000855,4,0.109,-8.01,1,0.0534,138.01,4,0.615
275a9yzwGB6ncAW4SxY7q3,Panda,spotify:track:275a9yzwGB6ncAW4SxY7q3,"Desiigner, ",0.0235,0.72,247867,0.748,0,10,0.369,-5.522,0,0.393,145.22,4,0.245
12VWzyPDBCc8fqeWCAfNwR,One Dance,spotify:track:12VWzyPDBCc8fqeWCAfNwR,"Drake, Wiz Kid, Kyla, ",0.00902,0.785,173987,0.617,0.00246,1,0.351,-5.871,1,0.0522,103.981,4,0.378
26s6GvXbqzScD91ZWfXpEv,All The Above [feat. T-Pain],spotify:track:26s6GvXbqzScD91ZWfXpEv,"Maino, T-Pain, ",0.0704,0.389,319692,0.863,0,8,0.208,-4.341,1,0.166,149.144,4,0.342
6HfOzLLjsaXsehIFEsrxTk,Trophies,spotify:track:6HfOzLLjsaXsehIFEsrxTk,"Young Money, Drake, ",0.158,0.741,188320,0.699,0,1,0.137,-7.467,1,0.441,143.936,4,0.248
7vwkKw2Xd7Pks1X712Au0T,Remember The Name (feat. Styles Of Beyond),spotify:track:7vwkKw2Xd7Pks1X712Au0T,"Fort Minor, Styles Of Beyond, ",0.0583,0.688,230493,0.835,0.00000287,8,0.0795,-4.162,1,0.0911,84.858,4,0.879
